username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DanielBlancoPz;2016-10-26 11:03;75;23;"Marcha encabezada por estudiantes se prepara para salir de la Av. Libertador. # YoReportoEl26O pic.twitter.com/Uu64GwdSM7";;;#;"791294310520152064";https://twitter.com/DanielBlancoPz/status/791294310520152064
caracasapie;2016-10-26 10:59;2;1;"Cerrada la # AFF en Altamira por la gente sin GNB a la vista # YoReportoEl26O pic.twitter.com/FNQAM0VNYU";;;# #;"791293186337607680";https://twitter.com/caracasapie/status/791293186337607680
LunaPerdomo;2016-10-26 10:58;10;2;"Calzadilla a Maduro: si no le gusta el revocatorio, renuncie # YoReportoEl26O @ contrapuntovzlapic.twitter.com/K4LPTeeCt8";;@;#;"791292810540580864";https://twitter.com/LunaPerdomo/status/791292810540580864
HectorAntolinez;2016-10-26 10:57;13;3;"# YoReportoEl26O Continúa marcha desdé Santa Fe hacía La Carlota @ contrapuntovzlapic.twitter.com/f7XeOymRSC";;@;#;"791292564221689856";https://twitter.com/HectorAntolinez/status/791292564221689856
Alfredo_Malpica;2016-10-26 10:52;7;3;"# YoReportoEl26O En los Cortijos también exigen el revocatorio @ contrapuntovzlapic.twitter.com/dpQfRNDzcU";;@;#;"791291402751803392";https://twitter.com/Alfredo_Malpica/status/791291402751803392
LunaPerdomo;2016-10-26 10:52;0;0;"Así se encuentra la sede de AD en La Florida en espera de iniciar la movilización # YoReportoEl26O pic.twitter.com/vwN8bSHTJm";;;#;"791291292739313666";https://twitter.com/LunaPerdomo/status/791291292739313666
contrapuntovzla;2016-10-26 10:42;4;1;"# YoReportoEl26O Caracas desolada, CNE custodiado y estaciones del Metro cerradas: Así amaneció este 26-O http://ow.ly/qSi7305yoJf pic.twitter.com/oOE8xf1lRl";;;#;"791288889445126144";https://twitter.com/contrapuntovzla/status/791288889445126144
golPEAando;2016-10-26 10:39;0;0;"Todos a # LaTomaDeVenezuela y # YoReportoEl26O a todo el mundo lo que pasa en # Venezuelapic.twitter.com/ELdFeTbImI";;;# # #;"791288030703325184";https://twitter.com/golPEAando/status/791288030703325184
AngelColladoG;2016-10-26 10:32;2;1;"CULILLO ROJO: Atravesaron gandola en túneles de Guarenas para impedir acceso a Caracas de los manifestantes # YoReportoEl26O @ traffiCARACAShttps://twitter.com/nelsonbocaranda/status/791254411829846016 …";;@;#;"791286389400805376";https://twitter.com/AngelColladoG/status/791286389400805376
HectorAntolinez;2016-10-26 10:32;5;1;"# YoReportoEl26O En estos momentos la marcha inicia su desplazamiento a la Carlota @ contrapuntovzlapic.twitter.com/VvlUOuk3dS";;@;#;"791286344651771904";https://twitter.com/HectorAntolinez/status/791286344651771904
antoniomesini;2016-10-26 10:32;3;3;"Se un reportero de la # TomaDeVenezuela y manda tu # Snapchat al canal Protestas en Venezuela # YoReportoEl26O pic.twitter.com/mPSqtpNhBI";;;# # #;"791286285117915136";https://twitter.com/antoniomesini/status/791286285117915136
Alfredo_Malpica;2016-10-26 10:31;4;0;"# YoReportoEl26O Siguen llegando los manifestantes. Esta vez en los Palos Grandes @ contrapuntovzlapic.twitter.com/KEKSmhLret";;@;#;"791286109926031361";https://twitter.com/Alfredo_Malpica/status/791286109926031361
golPEAando;2016-10-26 10:31;0;0;"En Venezuela queremos libertad y paz sin idealismo. # YoReportoEl26O pic.twitter.com/GgGaHVZr1C";;;#;"791286009682100224";https://twitter.com/golPEAando/status/791286009682100224
contrapuntovzla;2016-10-26 10:29;7;0;"# YoReportoEl26O ¿Cuál es la razón que moverá a los seguidores de la oposición a apoyar a sus líderes este # 26O? http://bit.ly/2eDvzwd";;;# #;"791285735739514880";https://twitter.com/contrapuntovzla/status/791285735739514880
Gabitar;2016-10-26 10:28;6;1;"Av O' Higgins 10:27 am @ contrapuntovzla # YoReportoEl26O pic.twitter.com/Qosr6PSqKI";;@;#;"791285309443039232";https://twitter.com/Gabitar/status/791285309443039232
Alfredo_Malpica;2016-10-26 10:27;10;2;"# YoReportoEl26O Ya el pueblo caraqueño comienza a tomar la Av. Principal de la Floresta @ contrapuntovzlapic.twitter.com/g5363O4b7x";;@;#;"791285195467059200";https://twitter.com/Alfredo_Malpica/status/791285195467059200
HectorAntolinez;2016-10-26 10:26;13;1;"# YoReportoEl26O Personas siguen llegando a Santa Fe para unirse a la "Toma de Venezuela" @ contrapuntovzlapic.twitter.com/5GrzNT8CA7";;@;#;"791284908828323840";https://twitter.com/HectorAntolinez/status/791284908828323840
Gabitar;2016-10-26 10:24;1;0;"Manifestantes se concentran en Av O' Higgins, salida de la AFF. Restringen un canal del paso vehicular @ contrapuntovzla # YoReportoEl26O";;@;#;"791284450252521472";https://twitter.com/Gabitar/status/791284450252521472
HectorAntolinez;2016-10-26 10:20;3;0;"# YoReportoEl26O Acceso a Santa Fe desde paseo Las Mercedes está cerrado para vehículos @ contrapuntovzla";;@;#;"791283423574953984";https://twitter.com/HectorAntolinez/status/791283423574953984
HectorAntolinez;2016-10-26 10:18;7;0;"# YoReportoEl26O Santa Fe a las 10:20, sigue llegando gente @ contrapuntovzlapic.twitter.com/DstnJv78lw";;@;#;"791282812808785921";https://twitter.com/HectorAntolinez/status/791282812808785921
contrapuntovzla;2016-10-26 10:18;2;0;"# YoReportoEl26O Estos son los puntos de concentración para este 26-O http://bit.ly/2eDvzwd pic.twitter.com/0Ln57yFeF8";;;#;"791282738808709120";https://twitter.com/contrapuntovzla/status/791282738808709120
perezjordi;2016-10-26 09:49;1;0;"# YoReportoEl26O Ausencia total de tanquetas y GNB en la zona este de Caracas incluyendo Chacaito y Plaza Venezuela.";;;#;"791275587335774208";https://twitter.com/perezjordi/status/791275587335774208
traficovv;2016-10-26 09:19;12;0;"RT @ platinomax: # YoReportoEl26O Está cerrada la estación de metro Chacaito, hora 9:04 am pic.twitter.com/XD8cAAlnre";;@;#;"791268007439917056";https://twitter.com/traficovv/status/791268007439917056
contrapuntovzla;2016-10-26 09:18;2;0;"# YoReportoEl26O Henrique Capriles anunció los puntos de concentración para este 26 de octubre http://bit.ly/2eDvzwd pic.twitter.com/fYLQeMyaGs";;;#;"791267640014622720";https://twitter.com/contrapuntovzla/status/791267640014622720
contrapuntovzla;2016-10-26 09:08;6;2;"# YoReportoEl26O Justo ahora, bajísima circulación vehicular en la Av. Río de Janeiro. pic.twitter.com/iywSfHTHQD";;;#;"791265145540444161";https://twitter.com/contrapuntovzla/status/791265145540444161
contrapuntovzla;2016-10-26 09:05;6;0;"# YoReportoEl26O Está cerrada la estación de metro Chacaito, hora 9:04 am pic.twitter.com/bSiCn1wEqq";;;#;"791264526285045760";https://twitter.com/contrapuntovzla/status/791264526285045760
BERTALANFY1;2016-10-26 08:29;0;0;"@ LunaPerdomo: # YoReportoEl26O funcionarios de la PNB en las afueras de sede Los Caobos contrapuntovzla pic.twitter.com/KgNOK3Bc9U"";;@;#;"791255320534409216";https://twitter.com/BERTALANFY1/status/791255320534409216
LunaPerdomo;2016-10-26 08:21;6;0;"# YoReportoEl26O funcionarios de la PNB en las afueras de sede Los Caobos @ contrapuntovzlapic.twitter.com/UuwxcKIuDG";;@;#;"791253536382345216";https://twitter.com/LunaPerdomo/status/791253536382345216
contrapuntovzla;2016-10-26 08:18;1;0;"# YoReportoEl26O Estos son los puntos de concentración para este 26-O http://bit.ly/2eDvzwd pic.twitter.com/wTsO7AFMJN";;;#;"791252540620845056";https://twitter.com/contrapuntovzla/status/791252540620845056
DhaemyGarcia;2016-10-26 08:17;0;0;"" @ LunaPerdomo: # YoReportoEl26O alrededores de Miraflores custodiados por Casa Militar @ contrapuntovzla pic.twitter.com/u7s4h6IUbL"";;@ @;#;"791252381535272960";https://twitter.com/DhaemyGarcia/status/791252381535272960
BERTALANFY1;2016-10-26 08:17;0;0;"@ LunaPerdomo: # YoReportoEl26O alrededores de Miraflores custodiados por Casa Militar contrapuntovzla pic.twitter.com/KL9fqyVEfK"";;@;#;"791252353429233664";https://twitter.com/BERTALANFY1/status/791252353429233664
