username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
arychini92;2017-05-21 07:54;0;0;"# MillonesContraLaDictadura pic.twitter.com/ZSgBwD1Xzi";;;#;"866260965456826370";https://twitter.com/arychini92/status/866260965456826370
mandingastars;2017-05-21 07:24;1;0;"El hombre es LIBERTAD, los dicen los grandes y así debemos sentirlo... # millonescontraladictadura # felizdomingo la lucha sigue...";;;# #;"866253305248436225";https://twitter.com/mandingastars/status/866253305248436225
ElkisBejarano;2017-05-21 07:21;0;0;"# MillonesContraLaDictadura pic.twitter.com/gAm4DJ1Dmr";;;#;"866252631181856769";https://twitter.com/ElkisBejarano/status/866252631181856769
aniruel_ewoks;2017-05-21 03:59;0;0;"# MillonesContraLaDictadura pic.twitter.com/irsTTcUsq9";;;#;"866201792396316672";https://twitter.com/aniruel_ewoks/status/866201792396316672
CesarJOropeza;2017-05-21 01:03;0;0;"RT alejandrovivas: IMPORTANTE!!! Balance sobre jornada de hoy # MillonesContraLaDictadura # 20May https://twitter.com/hcapriles/status/866115020572250112 … Vía Pr1meroJusticia";;;# #;"866157590484537344";https://twitter.com/CesarJOropeza/status/866157590484537344
CaraboboLegisla;2017-05-21 00:20;0;0;"RT BiagioPilieri: Hoy somos # MillonesContraLaDictadura que no estamos dispuestos a rendirnos ni a entregarle el país a este Régimen # 20Ma…";;;# #;"866146536853561344";https://twitter.com/CaraboboLegisla/status/866146536853561344
FrenchyGober;2017-05-21 00:16;1;2;"¡VAMOS VZLA! # SomosMillonesPorElCAMBIO. Estaremos en las calles los días que hagan falta hasta lograr la LIBERTAD # MillonesContraLaDictadura pic.twitter.com/yyjCjKimP1";;;# #;"866145561686179840";https://twitter.com/FrenchyGober/status/866145561686179840
frvargas64;2017-05-20 23:59;0;0;"No hay Constituyente. # venezuelaenlacalle # MillonesContraLaDictadura http://www.caraotadigital.net/nacionales/iris-varela-con-oposicion-o-sin-oposicion-la-constituyente-va/ …";;;# #;"866141316710879232";https://twitter.com/frvargas64/status/866141316710879232
caro_carvallo;2017-05-20 23:58;0;0;"Al cumplir 50 día de protestas, oposición asegura que seguirá la agenda de calle. # MillonesContraLaDictadura # 20Mpic.twitter.com/UJnfmF4Wjo";;;# #;"866141081670496256";https://twitter.com/caro_carvallo/status/866141081670496256
IntLibertarian;2017-05-20 23:53;0;0;"Protestas en # Venezuela # 20Mayo 2017 # YouTube https://youtu.be/mkXIYkctwFs # Caracas # SOSVenezuela # Resistencia # MillonesContraLaDictadura # 20May";;;# # # # # # # #;"866139745918824449";https://twitter.com/IntLibertarian/status/866139745918824449
FatimaSoaresAN;2017-05-20 23:46;1;1;"# 20May 2:02pm Desde el Distribuidor Sta Cecilia, partimos desde Sta Monica no abandonaremos la calle. Somos # MillonesContraLaDictadura pic.twitter.com/DNaetg1xnZ";;;# #;"866137991298678784";https://twitter.com/FatimaSoaresAN/status/866137991298678784
tokndolanoticia;2017-05-20 23:32;0;0;"Retweeted Biagio Pilieri ( @ BiagioPilieri): Hoy somos # MillonesContraLaDictadura que no estamos dispuestos a... http://fb.me/7V1bNgKZI";;@;#;"866134489419964416";https://twitter.com/tokndolanoticia/status/866134489419964416
mariadela202;2017-05-20 23:08;0;0;"# AbajoLaDictadura # MillonesContraLaDictadura https://twitter.com/armandoarmas/status/866123537790193664 …";;;# #;"866128623346102272";https://twitter.com/mariadela202/status/866128623346102272
J12VE;2017-05-20 22:53;0;0;"# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # AHORA # Anzoátegui # 20May # LosVenezolanoQueremos # Caracas # Urgente # Miranda # AHORA https://twitter.com/CybernetVzla/status/866123815859957761 …";;;# # # # # # # # # #;"866124879174803456";https://twitter.com/J12VE/status/866124879174803456
cdv83;2017-05-20 22:47;3;2;"A Mas Represión, Más RESISTENCIA CARAJO!!!!! # MillonesContraLaDictadura Vencimos el miedo @ NicolasMaduro @ nestor @ AleDcabernetpic.twitter.com/SsQ31561EB";;@ @ @;#;"866123204380831744";https://twitter.com/cdv83/status/866123204380831744
Pachecohumbert;2017-05-20 22:26;1;0;"RT adrianadelia: Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar pa… https://twitter.com/i/web/status/866110067594190848 …";;;#;"866118050420076545";https://twitter.com/Pachecohumbert/status/866118050420076545
Pachecohumbert;2017-05-20 22:23;1;0;"RT adrianadelia: Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar pa… https://twitter.com/i/web/status/866110067594190848 …";;;#;"866117208434454528";https://twitter.com/Pachecohumbert/status/866117208434454528
alejandrovivas;2017-05-20 22:20;15;4;"IMPORTANTE!!! Balance sobre jornada de hoy # MillonesContraLaDictadura # 20Mayhttps://twitter.com/hcapriles/status/866115020572250112 …";;;# #;"866116519499091968";https://twitter.com/alejandrovivas/status/866116519499091968
JenniferEstev;2017-05-20 22:19;1;0;"Tampoco me lo contaron .. # MillonesContraLaDictadura # BastaYa # 20demayopic.twitter.com/MDKlzg5ZfX";;;# # #;"866116327626465280";https://twitter.com/JenniferEstev/status/866116327626465280
J12VE;2017-05-20 22:18;0;0;"# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # AHORA # Anzoátegui # 20May # LosVenezolanoQueremos # Caracas # Urgente # Miranda # AHORA https://twitter.com/miguelhotero/status/866115814046531585 …";;;# # # # # # # # # #;"866116062705848320";https://twitter.com/J12VE/status/866116062705848320
JenniferEstev;2017-05-20 22:18;2;0;"No le contaron .. es mi foto # 20Mayo # MillonesContraLaDictadura pic.twitter.com/hZrJ9rn40Q";;;# #;"866115921684942849";https://twitter.com/JenniferEstev/status/866115921684942849
karinsalanova;2017-05-20 22:10;13;7;"Aquí está # RIBAS en la calle, luchando contra la dictadura madurista y su estafa de la constituyente! # MillonesContraLaDictadura pic.twitter.com/MkLfhR0tRg";;;# #;"866114060387053568";https://twitter.com/karinsalanova/status/866114060387053568
adrianadelia;2017-05-20 21:55;125;90;"Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar para que este país cambie ¡No nos rendiremos! pic.twitter.com/Ocn4auMZNV";;;#;"866110067594190848";https://twitter.com/adrianadelia/status/866110067594190848
RupertoGR;2017-05-20 21:46;1;0;"No cabe duda que "Somos Millones" lo que queremos un cambio pacífico y favorable para Venezuela. ELECCIONES YA. # MillonesContraLaDictadura pic.twitter.com/orfOaEC2UR";;;#;"866107883301330946";https://twitter.com/RupertoGR/status/866107883301330946
ManuAguirre;2017-05-20 21:38;22;13;"Carabobo en resistencia, 50 días de lucha por La Paz y democracia. Somos # MillonesContraLaDictadura pic.twitter.com/rlVF9mYgiT";;;#;"866105983327776770";https://twitter.com/ManuAguirre/status/866105983327776770
